sample_index,sim_time_s,ego_x,ego_y,ego_speed_mps,obstacle_count,nearest_ttc_s,nearest_ttc_obstacle_id,nearest_ttc_reason,nearest_ttc_longitudinal_gap_m,nearest_ttc_lateral_gap_m,nearest_ttc_bumper_gap_m,nearest_ttc_bumper_gap_raw_m,nearest_ttc_closing_speed_mps,nearest_ttc_obstacle_x,nearest_ttc_obstacle_y,nearest_ttc_obstacle_v_mps,max_drac_mps2,min_pet_s,behavior_decision,fsm_state,blocking_obstacle_id,decision_reason,collision_count,last_collision_actor_type,cp_provider_source,native_opencda_available,native_opencda_required,cp_obstacle_count,lateral_offset_m,heading_error_rad,Cost_ref,Cost_LaneCenter,Cost_RoadBoundary,Cost_Repulsive,Cost_Control,road_boundary_sample_valid,road_boundary_lateral_offset_m,road_boundary_lane_width_m,road_boundary_ego_half_width_m,road_boundary_clearance_m,road_boundary_breach,road_boundary_breach_count,road_boundary_sample_count,road_boundary_breach_rate
935,55.225920776,-107.63783264160156,52.12044143676758,0.0,6,,,,,,,,,,,,0.0,,stop_at_intersection,LANE_KEEP,,,0,,,0,0,0,,,,,,,,True,-0.3124424552851727,3.499999999501268,1.07,0.09684402821674301,False,0,936,0.0
936,55.275920776,-107.63783264160156,52.12044143676758,0.0,6,,,,,,,,,,,,0.0,,stop_at_intersection,LANE_KEEP,,,0,,,0,0,0,,,,,,,,True,-0.3124424552851727,3.499999999501268,1.07,0.09684402821674301,False,0,937,0.0
937,55.325920777,-107.63783264160156,52.12044143676758,0.0,6,,,,,,,,,,,,0.0,,stop_at_intersection,LANE_KEEP,,,0,,,0,0,0,,,,,,,,True,-0.3124424552851727,3.499999999501268,1.07,0.09684402821674301,False,0,938,0.0
938,55.375920778,-107.63783264160156,52.12044143676758,0.0,6,,,,,,,,,,,,0.0,,stop_at_intersection,LANE_KEEP,,,0,,,0,0,0,,,,,,,,True,-0.3124424552851727,3.499999999501268,1.07,0.09684402821674301,False,0,939,0.0
939,55.425920779,-107.63783264160156,52.12044143676758,0.0,6,,,,,,,,,,,,0.0,,stop_at_intersection,LANE_KEEP,,,0,,,0,0,0,,,,,,,,True,-0.3124424552851727,3.499999999501268,1.07,0.09684402821674301,False,0,940,0.0
940,55.475920779,-107.63783264160156,52.12044143676758,0.0,6,,,,,,,,,,,,0.0,,stop_at_intersection,LANE_KEEP,,,0,,,0,0,0,,,,,,,,True,-0.3124424552851727,3.499999999501268,1.07,0.09684402821674301,False,0,941,0.0
941,55.52592078,-107.63783264160156,52.12044143676758,0.0,6,,,,,,,,,,,,0.0,,stop_at_intersection,LANE_KEEP,,,0,,,0,0,0,,,,,,,,True,-0.3124424552851727,3.499999999501268,1.07,0.09684402821674301,False,0,942,0.0
942,55.575920781,-107.63783264160156,52.12044143676758,0.0,6,,,,,,,,,,,,0.0,,stop_at_intersection,LANE_KEEP,,,0,,,0,0,0,,,,,,,,True,-0.3124424552851727,3.499999999501268,1.07,0.09684402821674301,False,0,943,0.0
943,55.625920782,-107.63783264160156,52.12044143676758,0.0,6,,,,,,,,,,,,0.0,,stop_at_intersection,LANE_KEEP,,,0,,,0,0,0,,,,,,,,True,-0.3124424552851727,3.499999999501268,1.07,0.09684402821674301,False,0,944,0.0
944,55.675920782,-107.63783264160156,52.12044143676758,0.0,6,,,,,,,,,,,,0.0,,stop_at_intersection,LANE_KEEP,,,0,,,0,0,0,,,,,,,,True,-0.3124424552851727,3.499999999501268,1.07,0.09684402821674301,False,0,945,0.0
945,55.725920783,-107.63783264160156,52.12044143676758,0.0,6,,,,,,,,,,,,0.0,,stop_at_intersection,LANE_KEEP,,,0,,,0,0,0,,,,,,,,True,-0.3124424552851727,3.499999999501268,1.07,0.09684402821674301,False,0,946,0.0
946,55.775920784,-107.63783264160156,52.12044143676758,0.0,6,,,,,,,,,,,,0.0,,stop_at_intersection,LANE_KEEP,,,0,,,0,0,0,,,,,,,,True,-0.3124424552851727,3.499999999501268,1.07,0.09684402821674301,False,0,947,0.0
947,55.825920785,-107.63783264160156,52.12044143676758,0.0,6,,,,,,,,,,,,0.0,,stop_at_intersection,LANE_KEEP,,,0,,,0,0,0,,,,,,,,True,-0.3124424552851727,3.499999999501268,1.07,0.09684402821674301,False,0,948,0.0
948,55.875920785,-107.63783264160156,52.12044143676758,0.0,6,,,,,,,,,,,,0.0,,stop_at_intersection,LANE_KEEP,,,0,,,0,0,0,,,,,,,,True,-0.3124424552851727,3.499999999501268,1.07,0.09684402821674301,False,0,949,0.0
949,55.925920786,-107.63783264160156,52.12044143676758,0.0,6,,,,,,,,,,,,0.0,,stop_at_intersection,LANE_KEEP,,,0,,,0,0,0,,,,,,,,True,-0.3124424552851727,3.499999999501268,1.07,0.09684402821674301,False,0,950,0.0
950,55.975920787,-107.63783264160156,52.12044143676758,0.0,6,,,,,,,,,,,,0.0,,stop_at_intersection,LANE_KEEP,,,0,,,0,0,0,,,,,,,,True,-0.3124424552851727,3.499999999501268,1.07,0.09684402821674301,False,0,951,0.0
951,56.025920787,-107.63783264160156,52.12044143676758,0.0,6,,,,,,,,,,,,0.0,,stop_at_intersection,LANE_KEEP,,,0,,,0,0,0,,,,,,,,True,-0.3124424552851727,3.499999999501268,1.07,0.09684402821674301,False,0,952,0.0
952,56.075920788,-107.63783264160156,52.12044143676758,0.0,6,,,,,,,,,,,,0.0,,stop_at_intersection,LANE_KEEP,,,0,,,0,0,0,,,,,,,,True,-0.3124424552851727,3.499999999501268,1.07,0.09684402821674301,False,0,953,0.0
953,56.125920789,-107.63783264160156,52.12044143676758,0.0,6,,,,,,,,,,,,0.0,,stop_at_intersection,LANE_KEEP,,,0,,,0,0,0,,,,,,,,True,-0.3124424552851727,3.499999999501268,1.07,0.09684402821674301,False,0,954,0.0
954,56.17592079,-107.63783264160156,52.12044143676758,0.0,6,,,,,,,,,,,,0.0,,stop_at_intersection,LANE_KEEP,,,0,,,0,0,0,,,,,,,,True,-0.3124424552851727,3.499999999501268,1.07,0.09684402821674301,False,0,955,0.0
955,56.22592079,-107.63783264160156,52.12044143676758,0.0,6,,,,,,,,,,,,0.0,,stop_at_intersection,LANE_KEEP,,,0,,,0,0,0,,,,,,,,True,-0.3124424552851727,3.499999999501268,1.07,0.09684402821674301,False,0,956,0.0
956,56.275920791,-107.63783264160156,52.12044143676758,0.0,6,,,,,,,,,,,,0.0,,stop_at_intersection,LANE_KEEP,,,0,,,0,0,0,,,,,,,,True,-0.3124424552851727,3.499999999501268,1.07,0.09684402821674301,False,0,957,0.0
957,56.325920792,-107.63783264160156,52.12044143676758,0.0,6,,,,,,,,,,,,0.0,,stop_at_intersection,LANE_KEEP,,,0,,,0,0,0,,,,,,,,True,-0.3124424552851727,3.499999999501268,1.07,0.09684402821674301,False,0,958,0.0
958,56.375920793,-107.63783264160156,52.12044143676758,0.0,6,,,,,,,,,,,,0.0,,stop_at_intersection,LANE_KEEP,,,0,,,0,0,0,,,,,,,,True,-0.3124424552851727,3.499999999501268,1.07,0.09684402821674301,False,0,959,0.0
959,56.425920793,-107.63783264160156,52.12044143676758,0.0,6,,,,,,,,,,,,0.0,,stop_at_intersection,LANE_KEEP,,,0,,,0,0,0,,,,,,,,True,-0.3124424552851727,3.499999999501268,1.07,0.09684402821674301,False,0,960,0.0
960,56.475920794,-107.63783264160156,52.12044143676758,0.0,6,,,,,,,,,,,,0.0,,stop_at_intersection,LANE_KEEP,,,0,,,0,0,0,,,,,,,,True,-0.3124424552851727,3.499999999501268,1.07,0.09684402821674301,False,0,961,0.0
961,56.525920795,-107.63783264160156,52.12044143676758,0.0,6,,,,,,,,,,,,0.0,,stop_at_intersection,LANE_KEEP,,,0,,,0,0,0,,,,,,,,True,-0.3124424552851727,3.499999999501268,1.07,0.09684402821674301,False,0,962,0.0
962,56.575920796,-107.63783264160156,52.12044143676758,0.0,6,,,,,,,,,,,,0.0,,stop_at_intersection,LANE_KEEP,,,0,,,0,0,0,,,,,,,,True,-0.3124424552851727,3.499999999501268,1.07,0.09684402821674301,False,0,963,0.0
963,56.625920796,-107.63783264160156,52.12044143676758,0.0,6,,,,,,,,,,,,0.0,,stop_at_intersection,LANE_KEEP,,,0,,,0,0,0,,,,,,,,True,-0.3124424552851727,3.499999999501268,1.07,0.09684402821674301,False,0,964,0.0
964,56.675920797,-107.63783264160156,52.12044143676758,0.0,6,,,,,,,,,,,,0.0,,stop_at_intersection,LANE_KEEP,,,0,,,0,0,0,,,,,,,,True,-0.3124424552851727,3.499999999501268,1.07,0.09684402821674301,False,0,965,0.0
965,56.725920798,-107.63783264160156,52.12044143676758,0.0,6,,,,,,,,,,,,0.0,,stop_at_intersection,LANE_KEEP,,,0,,,0,0,0,,,,,,,,True,-0.3124424552851727,3.499999999501268,1.07,0.09684402821674301,False,0,966,0.0
966,56.775920799,-107.63783264160156,52.12044143676758,0.0,6,,,,,,,,,,,,0.0,,stop_at_intersection,LANE_KEEP,,,0,,,0,0,0,,,,,,,,True,-0.3124424552851727,3.499999999501268,1.07,0.09684402821674301,False,0,967,0.0
967,56.825920799,-107.63783264160156,52.12044143676758,0.0,6,,,,,,,,,,,,0.0,,stop_at_intersection,LANE_KEEP,,,0,,,0,0,0,,,,,,,,True,-0.3124424552851727,3.499999999501268,1.07,0.09684402821674301,False,0,968,0.0
968,56.8759208,-107.63783264160156,52.12044143676758,0.0,6,,,,,,,,,,,,0.0,,stop_at_intersection,LANE_KEEP,,,0,,,0,0,0,,,,,,,,True,-0.3124424552851727,3.499999999501268,1.07,0.09684402821674301,False,0,969,0.0
969,56.925920801,-107.63783264160156,52.12044143676758,0.0,6,,,,,,,,,,,,0.0,,stop_at_intersection,LANE_KEEP,,,0,,,0,0,0,,,,,,,,True,-0.3124424552851727,3.499999999501268,1.07,0.09684402821674301,False,0,970,0.0
970,56.975920802,-107.63783264160156,52.12044143676758,0.0,6,,,,,,,,,,,,0.0,,stop_at_intersection,LANE_KEEP,,,0,,,0,0,0,,,,,,,,True,-0.3124424552851727,3.499999999501268,1.07,0.09684402821674301,False,0,971,0.0
971,57.025920802,-107.63783264160156,52.12044143676758,0.0,6,,,,,,,,,,,,0.0,,stop_at_intersection,LANE_KEEP,,,0,,,0,0,0,,,,,,,,True,-0.3124424552851727,3.499999999501268,1.07,0.09684402821674301,False,0,972,0.0
972,57.075920803,-107.63783264160156,52.12044143676758,0.0,6,,,,,,,,,,,,0.0,,stop_at_intersection,LANE_KEEP,,,0,,,0,0,0,,,,,,,,True,-0.3124424552851727,3.499999999501268,1.07,0.09684402821674301,False,0,973,0.0
973,57.125920804,-107.63783264160156,52.12044143676758,0.0,6,,,,,,,,,,,,0.0,,stop_at_intersection,LANE_KEEP,,,0,,,0,0,0,,,,,,,,True,-0.3124424552851727,3.499999999501268,1.07,0.09684402821674301,False,0,974,0.0
974,57.175920805,-107.63783264160156,52.12044143676758,0.0,6,,,,,,,,,,,,0.0,,stop_at_intersection,LANE_KEEP,,,0,,,0,0,0,,,,,,,,True,-0.3124424552851727,3.499999999501268,1.07,0.09684402821674301,False,0,975,0.0
975,57.225920805,-107.63783264160156,52.12044143676758,0.0,6,,,,,,,,,,,,0.0,,stop_at_intersection,LANE_KEEP,,,0,,,0,0,0,,,,,,,,True,-0.3124424552851727,3.499999999501268,1.07,0.09684402821674301,False,0,976,0.0
976,57.275920806,-107.63783264160156,52.12044143676758,0.0,6,,,,,,,,,,,,0.0,,stop_at_intersection,LANE_KEEP,,,0,,,0,0,0,,,,,,,,True,-0.3124424552851727,3.499999999501268,1.07,0.09684402821674301,False,0,977,0.0
977,57.325920807,-107.63783264160156,52.12044143676758,0.0,6,,,,,,,,,,,,0.0,,stop_at_intersection,LANE_KEEP,,,0,,,0,0,0,,,,,,,,True,-0.3124424552851727,3.499999999501268,1.07,0.09684402821674301,False,0,978,0.0
978,57.375920808,-107.63783264160156,52.12044143676758,0.0,6,,,,,,,,,,,,0.0,,stop_at_intersection,LANE_KEEP,,,0,,,0,0,0,,,,,,,,True,-0.3124424552851727,3.499999999501268,1.07,0.09684402821674301,False,0,979,0.0
979,57.425920808,-107.63783264160156,52.12044143676758,0.0,6,,,,,,,,,,,,0.0,,stop_at_intersection,LANE_KEEP,,,0,,,0,0,0,,,,,,,,True,-0.3124424552851727,3.499999999501268,1.07,0.09684402821674301,False,0,980,0.0
980,57.475920809,-107.63783264160156,52.12044143676758,0.0,6,,,,,,,,,,,,0.0,,stop_at_intersection,LANE_KEEP,,,0,,,0,0,0,,,,,,,,True,-0.3124424552851727,3.499999999501268,1.07,0.09684402821674301,False,0,981,0.0
981,57.52592081,-107.63783264160156,52.12044143676758,0.0,6,,,,,,,,,,,,0.0,,stop_at_intersection,LANE_KEEP,,,0,,,0,0,0,,,,,,,,True,-0.3124424552851727,3.499999999501268,1.07,0.09684402821674301,False,0,982,0.0
982,57.575920811,-107.63783264160156,52.12044143676758,0.0,6,,,,,,,,,,,,0.0,,stop_at_intersection,LANE_KEEP,,,0,,,0,0,0,,,,,,,,True,-0.3124424552851727,3.499999999501268,1.07,0.09684402821674301,False,0,983,0.0
983,57.625920811,-107.63783264160156,52.12044143676758,0.0,6,,,,,,,,,,,,0.0,,stop_at_intersection,LANE_KEEP,,,0,,,0,0,0,,,,,,,,True,-0.3124424552851727,3.499999999501268,1.07,0.09684402821674301,False,0,984,0.0
984,57.675920812,-107.63783264160156,52.12044143676758,0.0,6,,,,,,,,,,,,0.0,,stop_at_intersection,LANE_KEEP,,,0,,,0,0,0,,,,,,,,True,-0.3124424552851727,3.499999999501268,1.07,0.09684402821674301,False,0,985,0.0
985,57.725920813,-107.63783264160156,52.12044143676758,0.0,6,,,,,,,,,,,,0.0,,stop_at_intersection,LANE_KEEP,,,0,,,0,0,0,,,,,,,,True,-0.3124424552851727,3.499999999501268,1.07,0.09684402821674301,False,0,986,0.0
986,57.775920814,-107.63783264160156,52.12044143676758,0.0,6,,,,,,,,,,,,0.0,,stop_at_intersection,LANE_KEEP,,,0,,,0,0,0,,,,,,,,True,-0.3124424552851727,3.499999999501268,1.07,0.09684402821674301,False,0,987,0.0
987,57.825920814,-107.63783264160156,52.12044143676758,0.0,6,,,,,,,,,,,,0.0,,stop_at_intersection,LANE_KEEP,,,0,,,0,0,0,,,,,,,,True,-0.3124424552851727,3.499999999501268,1.07,0.09684402821674301,False,0,988,0.0
988,57.875920815,-107.63783264160156,52.12044143676758,0.0,6,,,,,,,,,,,,0.0,,stop_at_intersection,LANE_KEEP,,,0,,,0,0,0,,,,,,,,True,-0.3124424552851727,3.499999999501268,1.07,0.09684402821674301,False,0,989,0.0
989,57.925920816,-107.63783264160156,52.12044143676758,0.0,6,,,,,,,,,,,,0.0,,stop_at_intersection,LANE_KEEP,,,0,,,0,0,0,,,,,,,,True,-0.3124424552851727,3.499999999501268,1.07,0.09684402821674301,False,0,990,0.0
990,57.975920817,-107.63783264160156,52.12044143676758,0.0,6,,,,,,,,,,,,0.0,,stop_at_intersection,LANE_KEEP,,,0,,,0,0,0,,,,,,,,True,-0.3124424552851727,3.499999999501268,1.07,0.09684402821674301,False,0,991,0.0
991,58.025920817,-107.63783264160156,52.12044143676758,0.0,6,,,,,,,,,,,,0.0,,stop_at_intersection,LANE_KEEP,,,0,,,0,0,0,,,,,,,,True,-0.3124424552851727,3.499999999501268,1.07,0.09684402821674301,False,0,992,0.0
992,58.075920818,-107.63783264160156,52.12044143676758,0.0,6,,,,,,,,,,,,0.0,,stop_at_intersection,LANE_KEEP,,,0,,,0,0,0,,,,,,,,True,-0.3124424552851727,3.499999999501268,1.07,0.09684402821674301,False,0,993,0.0
993,58.125920819,-107.63783264160156,52.12044143676758,0.0,6,,,,,,,,,,,,0.0,,stop_at_intersection,LANE_KEEP,,,0,,,0,0,0,,,,,,,,True,-0.3124424552851727,3.499999999501268,1.07,0.09684402821674301,False,0,994,0.0
994,58.17592082,-107.63783264160156,52.12044143676758,0.0,6,,,,,,,,,,,,0.0,,stop_at_intersection,LANE_KEEP,,,0,,,0,0,0,,,,,,,,True,-0.3124424552851727,3.499999999501268,1.07,0.09684402821674301,False,0,995,0.0
995,58.22592082,-107.63783264160156,52.12044143676758,0.0,6,,,,,,,,,,,,0.0,,stop_at_intersection,LANE_KEEP,,,0,,,0,0,0,,,,,,,,True,-0.3124424552851727,3.499999999501268,1.07,0.09684402821674301,False,0,996,0.0
996,58.275920821,-107.63783264160156,52.12044143676758,0.0,6,,,,,,,,,,,,0.0,,stop_at_intersection,LANE_KEEP,,,0,,,0,0,0,,,,,,,,True,-0.3124424552851727,3.499999999501268,1.07,0.09684402821674301,False,0,997,0.0
997,58.325920822,-107.63783264160156,52.12044143676758,0.0,6,,,,,,,,,,,,0.0,,stop_at_intersection,LANE_KEEP,,,0,,,0,0,0,,,,,,,,True,-0.3124424552851727,3.499999999501268,1.07,0.09684402821674301,False,0,998,0.0
998,58.375920823,-107.63783264160156,52.12044143676758,0.0,6,,,,,,,,,,,,0.0,,stop_at_intersection,LANE_KEEP,,,0,,,0,0,0,,,,,,,,True,-0.3124424552851727,3.499999999501268,1.07,0.09684402821674301,False,0,999,0.0
999,58.425920823,-107.63783264160156,52.12044143676758,0.0,6,,,,,,,,,,,,0.0,,stop_at_intersection,LANE_KEEP,,,0,,,0,0,0,,,,,,,,True,-0.3124424552851727,3.499999999501268,1.07,0.09684402821674301,False,0,1000,0.0
1000,58.475920824,-107.63783264160156,52.12044143676758,0.0,6,,,,,,,,,,,,0.0,,stop_at_intersection,LANE_KEEP,,,0,,,0,0,0,,,,,,,,True,-0.3124424552851727,3.499999999501268,1.07,0.09684402821674301,False,0,1001,0.0
1001,58.525920825,-107.63783264160156,52.12044143676758,0.0,6,,,,,,,,,,,,0.0,,stop_at_intersection,LANE_KEEP,,,0,,,0,0,0,,,,,,,,True,-0.3124424552851727,3.499999999501268,1.07,0.09684402821674301,False,0,1002,0.0
1002,58.575920825,-107.63783264160156,52.12044143676758,0.0,6,,,,,,,,,,,,0.0,,stop_at_intersection,LANE_KEEP,,,0,,,0,0,0,,,,,,,,True,-0.3124424552851727,3.499999999501268,1.07,0.09684402821674301,False,0,1003,0.0
1003,58.625920826,-107.63783264160156,52.12044143676758,0.0,6,,,,,,,,,,,,0.0,,stop_at_intersection,LANE_KEEP,,,0,,,0,0,0,,,,,,,,True,-0.3124424552851727,3.499999999501268,1.07,0.09684402821674301,False,0,1004,0.0
1004,58.675920827,-107.63783264160156,52.12044143676758,0.0,6,,,,,,,,,,,,0.0,,stop_at_intersection,LANE_KEEP,,,0,,,0,0,0,,,,,,,,True,-0.3124424552851727,3.499999999501268,1.07,0.09684402821674301,False,0,1005,0.0
1005,58.725920828,-107.63783264160156,52.12044143676758,0.0,6,,,,,,,,,,,,0.0,,stop_at_intersection,LANE_KEEP,,,0,,,0,0,0,,,,,,,,True,-0.3124424552851727,3.499999999501268,1.07,0.09684402821674301,False,0,1006,0.0
1006,58.775920828,-107.63783264160156,52.12044143676758,0.0,6,,,,,,,,,,,,0.0,,stop_at_intersection,LANE_KEEP,,,0,,,0,0,0,,,,,,,,True,-0.3124424552851727,3.499999999501268,1.07,0.09684402821674301,False,0,1007,0.0
1007,58.825920829,-107.63783264160156,52.12044143676758,0.0,6,,,,,,,,,,,,0.0,,stop_at_intersection,LANE_KEEP,,,0,,,0,0,0,,,,,,,,True,-0.3124424552851727,3.499999999501268,1.07,0.09684402821674301,False,0,1008,0.0
1008,58.87592083,-107.63783264160156,52.12044143676758,0.0,6,,,,,,,,,,,,0.0,,stop_at_intersection,LANE_KEEP,,,0,,,0,0,0,,,,,,,,True,-0.3124424552851727,3.499999999501268,1.07,0.09684402821674301,False,0,1009,0.0
1009,58.925920831,-107.63783264160156,52.12044143676758,0.0,6,,,,,,,,,,,,0.0,,stop_at_intersection,LANE_KEEP,,,0,,,0,0,0,,,,,,,,True,-0.3124424552851727,3.499999999501268,1.07,0.09684402821674301,False,0,1010,0.0
1010,58.975920831,-107.63783264160156,52.12044143676758,0.0,6,,,,,,,,,,,,0.0,,stop_at_intersection,LANE_KEEP,,,0,,,0,0,0,,,,,,,,True,-0.3124424552851727,3.499999999501268,1.07,0.09684402821674301,False,0,1011,0.0
1011,59.025920832,-107.63783264160156,52.12044143676758,0.0,6,,,,,,,,,,,,0.0,,stop_at_intersection,LANE_KEEP,,,0,,,0,0,0,,,,,,,,True,-0.3124424552851727,3.499999999501268,1.07,0.09684402821674301,False,0,1012,0.0
1012,59.075920833,-107.63783264160156,52.12044143676758,0.0,6,,,,,,,,,,,,0.0,,stop_at_intersection,LANE_KEEP,,,0,,,0,0,0,,,,,,,,True,-0.3124424552851727,3.499999999501268,1.07,0.09684402821674301,False,0,1013,0.0
1013,59.125920834,-107.63783264160156,52.12044143676758,0.0,6,,,,,,,,,,,,0.0,,stop_at_intersection,LANE_KEEP,,,0,,,0,0,0,,,,,,,,True,-0.3124424552851727,3.499999999501268,1.07,0.09684402821674301,False,0,1014,0.0
1014,59.175920834,-107.63783264160156,52.12044143676758,0.0,6,,,,,,,,,,,,0.0,,stop_at_intersection,LANE_KEEP,,,0,,,0,0,0,,,,,,,,True,-0.3124424552851727,3.499999999501268,1.07,0.09684402821674301,False,0,1015,0.0
1015,59.225920835,-107.63783264160156,52.12044143676758,0.0,6,,,,,,,,,,,,0.0,,stop_at_intersection,LANE_KEEP,,,0,,,0,0,0,,,,,,,,True,-0.3124424552851727,3.499999999501268,1.07,0.09684402821674301,False,0,1016,0.0
1016,59.275920836,-107.63783264160156,52.12044143676758,0.0,6,,,,,,,,,,,,0.0,,stop_at_intersection,LANE_KEEP,,,0,,,0,0,0,,,,,,,,True,-0.3124424552851727,3.499999999501268,1.07,0.09684402821674301,False,0,1017,0.0
1017,59.325920837,-107.63783264160156,52.12044143676758,0.0,6,,,,,,,,,,,,0.0,,stop_at_intersection,LANE_KEEP,,,0,,,0,0,0,,,,,,,,True,-0.3124424552851727,3.499999999501268,1.07,0.09684402821674301,False,0,1018,0.0
1018,59.375920837,-107.63783264160156,52.12044143676758,0.0,6,,,,,,,,,,,,0.0,,stop_at_intersection,LANE_KEEP,,,0,,,0,0,0,,,,,,,,True,-0.3124424552851727,3.499999999501268,1.07,0.09684402821674301,False,0,1019,0.0
1019,59.425920838,-107.63783264160156,52.12044143676758,0.0,6,,,,,,,,,,,,0.0,,stop_at_intersection,LANE_KEEP,,,0,,,0,0,0,,,,,,,,True,-0.3124424552851727,3.499999999501268,1.07,0.09684402821674301,False,0,1020,0.0
1020,59.475920839,-107.63783264160156,52.12044143676758,0.0,6,,,,,,,,,,,,0.0,,stop_at_intersection,LANE_KEEP,,,0,,,0,0,0,,,,,,,,True,-0.3124424552851727,3.499999999501268,1.07,0.09684402821674301,False,0,1021,0.0
1021,59.52592084,-107.63783264160156,52.12044143676758,0.0,6,,,,,,,,,,,,0.0,,stop_at_intersection,LANE_KEEP,,,0,,,0,0,0,,,,,,,,True,-0.3124424552851727,3.499999999501268,1.07,0.09684402821674301,False,0,1022,0.0
1022,59.57592084,-107.63783264160156,52.12044143676758,0.0,6,,,,,,,,,,,,0.0,,stop_at_intersection,LANE_KEEP,,,0,,,0,0,0,,,,,,,,True,-0.3124424552851727,3.499999999501268,1.07,0.09684402821674301,False,0,1023,0.0
1023,59.625920841,-107.63783264160156,52.12044143676758,0.0,6,,,,,,,,,,,,0.0,,stop_at_intersection,LANE_KEEP,,,0,,,0,0,0,,,,,,,,True,-0.3124424552851727,3.499999999501268,1.07,0.09684402821674301,False,0,1024,0.0
1024,59.675920842,-107.63783264160156,52.12044143676758,0.0,6,,,,,,,,,,,,0.0,,stop_at_intersection,LANE_KEEP,,,0,,,0,0,0,,,,,,,,True,-0.3124424552851727,3.499999999501268,1.07,0.09684402821674301,False,0,1025,0.0
1025,59.725920843,-107.63783264160156,52.12044143676758,0.0,6,,,,,,,,,,,,0.0,,stop_at_intersection,LANE_KEEP,,,0,,,0,0,0,,,,,,,,True,-0.3124424552851727,3.499999999501268,1.07,0.09684402821674301,False,0,1026,0.0
1026,59.775920843,-107.63783264160156,52.12044143676758,0.0,6,,,,,,,,,,,,0.0,,stop_at_intersection,LANE_KEEP,,,0,,,0,0,0,,,,,,,,True,-0.3124424552851727,3.499999999501268,1.07,0.09684402821674301,False,0,1027,0.0
1027,59.825920844,-107.63783264160156,52.12044143676758,0.0,6,,,,,,,,,,,,0.0,,stop_at_intersection,LANE_KEEP,,,0,,,0,0,0,,,,,,,,True,-0.3124424552851727,3.499999999501268,1.07,0.09684402821674301,False,0,1028,0.0
1028,59.875920845,-107.63783264160156,52.12044143676758,0.0,6,,,,,,,,,,,,0.0,,stop_at_intersection,LANE_KEEP,,,0,,,0,0,0,,,,,,,,True,-0.3124424552851727,3.499999999501268,1.07,0.09684402821674301,False,0,1029,0.0
1029,59.925920846,-107.63783264160156,52.12044143676758,0.0,6,,,,,,,,,,,,0.0,,stop_at_intersection,LANE_KEEP,,,0,,,0,0,0,,,,,,,,True,-0.3124424552851727,3.499999999501268,1.07,0.09684402821674301,False,0,1030,0.0
1030,59.975920846,-107.63783264160156,52.12044143676758,0.0,6,,,,,,,,,,,,0.0,,stop_at_intersection,LANE_KEEP,,,0,,,0,0,0,,,,,,,,True,-0.3124424552851727,3.499999999501268,1.07,0.09684402821674301,False,0,1031,0.0
1031,60.025920847,-107.63783264160156,52.12044143676758,0.0,6,,,,,,,,,,,,0.0,,stop_at_intersection,LANE_KEEP,,,0,,,0,0,0,,,,,,,,True,-0.3124424552851727,3.499999999501268,1.07,0.09684402821674301,False,0,1032,0.0
1032,60.075920848,-107.63783264160156,52.12044143676758,0.0,6,,,,,,,,,,,,0.0,,stop_at_intersection,LANE_KEEP,,,0,,,0,0,0,,,,,,,,True,-0.3124424552851727,3.499999999501268,1.07,0.09684402821674301,False,0,1033,0.0
1033,60.125920849,-107.63783264160156,52.12044143676758,0.0,6,,,,,,,,,,,,0.0,,stop_at_intersection,LANE_KEEP,,,0,,,0,0,0,,,,,,,,True,-0.3124424552851727,3.499999999501268,1.07,0.09684402821674301,False,0,1034,0.0
1034,60.175920849,-107.63783264160156,52.12044143676758,0.0,6,,,,,,,,,,,,0.0,,stop_at_intersection,LANE_KEEP,,,0,,,0,0,0,,,,,,,,True,-0.3124424552851727,3.499999999501268,1.07,0.09684402821674301,False,0,1035,0.0
1035,60.22592085,-107.63783264160156,52.12044143676758,0.0,6,,,,,,,,,,,,0.0,,stop_at_intersection,LANE_KEEP,,,0,,,0,0,0,,,,,,,,True,-0.3124424552851727,3.499999999501268,1.07,0.09684402821674301,False,0,1036,0.0
1036,60.275920851,-107.63783264160156,52.12044143676758,0.0,6,,,,,,,,,,,,0.0,,stop_at_intersection,LANE_KEEP,,,0,,,0,0,0,,,,,,,,True,-0.3124424552851727,3.499999999501268,1.07,0.09684402821674301,False,0,1037,0.0
1037,60.325920852,-107.63783264160156,52.12044143676758,0.0,6,,,,,,,,,,,,0.0,,stop_at_intersection,LANE_KEEP,,,0,,,0,0,0,,,,,,,,True,-0.3124424552851727,3.499999999501268,1.07,0.09684402821674301,False,0,1038,0.0
1038,60.375920852,-107.63783264160156,52.12044143676758,0.0,6,,,,,,,,,,,,0.0,,stop_at_intersection,LANE_KEEP,,,0,,,0,0,0,,,,,,,,True,-0.3124424552851727,3.499999999501268,1.07,0.09684402821674301,False,0,1039,0.0
1039,60.425920853,-107.63783264160156,52.12044143676758,0.0,6,,,,,,,,,,,,0.0,,stop_at_intersection,LANE_KEEP,,,0,,,0,0,0,,,,,,,,True,-0.3124424552851727,3.499999999501268,1.07,0.09684402821674301,False,0,1040,0.0
